"~id","~labels","genero_nombre","nombre","isla_id","descripcion","createdAt","anchor_juego_id","precio","plataformas","estudio_id","juego_id","rating","titulo","isla_anchor","fecha_str","fecha","tiempo_medio_min_por_sesion","act_id","servidor_id","moneda_cantidad","sesion_ix","version_id","nivel_cuenta"
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2123","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",18,"Isla2#U007#2025-09-12","S2",2036,"726","V103",17
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2124","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",40,"Isla2#U008#2025-09-12","S2",1918,"727","V103",28
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2125","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",24.5,"Isla2#U009#2025-09-12","S2",2370,"728","V103",17
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2126","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",32,"Isla2#U010#2025-09-12","S1",1543,"729","V103",33
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2127","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",28,"Isla2#U011#2025-09-12","S1",1515,"730","V103",35
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2128","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",9,"Isla2#U012#2025-09-12","S3",2272,"731","V103",13
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2129","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",16,"Isla2#U013#2025-09-12","S2",2502,"732","V103",37
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2130","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",40,"Isla2#U014#2025-09-12","S3",1986,"733","V103",39
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2131","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",37,"Isla2#U015#2025-09-12","S3",2270,"734","V103",32
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2132","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",11,"Isla2#U016#2025-09-12","S3",1181,"735","V103",32
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2133","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",21,"Isla2#U017#2025-09-12","S1",3237,"736","V103",29
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2134","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",6,"Isla2#U018#2025-09-12","S2",2183,"737","V103",22
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2135","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",38,"Isla2#U019#2025-09-12","S3",1856,"738","V103",37
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2136","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",42,"Isla2#U020#2025-09-12","S1",2709,"739","V103",34
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2137","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",10,"Isla2#U021#2025-09-12","S3",2055,"740","V103",15
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2138","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",28.5,"Isla2#U022#2025-09-12","S3",2324,"741","V103",34
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2139","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",14.5,"Isla2#U023#2025-09-12","S2",656,"742","V103",12
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2140","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",12,"Isla2#U024#2025-09-12","S1",1599,"743","V103",23
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2141","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",32,"Isla2#U025#2025-09-12","S3",1574,"744","V103",27
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2142","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",28,"Isla2#U026#2025-09-12","S2",2044,"745","V103",25
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2143","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",19.83,"Isla2#U027#2025-09-12","S1",1624,"746","V103",33
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2144","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",26,"Isla2#U028#2025-09-12","S2",2261,"747","V103",25
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2145","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",28,"Isla2#U029#2025-09-12","S3",2538,"748","V103",22
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2146","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",30.5,"Isla2#U030#2025-09-12","S1",1372,"749","V103",23
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2147","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",18,"Isla2#U031#2025-09-12","S1",2124,"750","V103",19
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2148","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",35,"Isla2#U032#2025-09-12","S2",2547,"751","V103",35
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2149","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",45,"Isla2#U033#2025-09-12","S2",2027,"752","V103",25
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2150","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",18,"Isla2#U034#2025-09-12","S2",2268,"753","V103",21
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2151","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",23,"Isla2#U035#2025-09-12","S1",2264,"754","V103",40
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2152","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",23,"Isla2#U036#2025-09-12","S3",1988,"755","V103",36
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2153","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",21,"Isla2#U037#2025-09-12","S1",2492,"756","V103",17
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2154","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",26,"Isla2#U038#2025-09-12","S1",1908,"757","V103",18
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2155","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",13,"Isla2#U039#2025-09-12","S3",2055,"758","V103",26
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2156","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",18,"Isla2#U040#2025-09-12","S1",1700,"759","V103",40
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2157","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",17,"Isla2#U041#2025-09-12","S1",754,"760","V103",16
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2158","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",8,"Isla2#U042#2025-09-12","S1",2073,"761","V103",28
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2159","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",28,"Isla2#U043#2025-09-12","S2",2704,"762","V103",25
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2160","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",30,"Isla2#U044#2025-09-12","S3",3103,"763","V103",29
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2161","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",7,"Isla2#U045#2025-09-12","S1",1506,"764","V103",23
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2162","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",41,"Isla2#U046#2025-09-12","S1",2643,"765","V103",18
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2163","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",26,"Isla2#U047#2025-09-12","S3",2848,"766","V103",31
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2164","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",15,"Isla2#U048#2025-09-12","S2",1523,"767","V103",24
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2165","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",35,"Isla2#U049#2025-09-12","S1",1377,"768","V103",25
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2166","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",8,"Isla2#U050#2025-09-12","S2",2753,"769","V103",16
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2167","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",24,"Isla2#U051#2025-09-12","S3",2275,"770","V103",25
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2168","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",5,"Isla2#U052#2025-09-12","S3",1511,"771","V103",15
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2169","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",40,"Isla2#U053#2025-09-12","S1",3062,"772","V103",22
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2170","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",19,"Isla2#U054#2025-09-12","S3",1454,"773","V103",33
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2171","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",38,"Isla2#U055#2025-09-12","S1",1793,"774","V103",32
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2172","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",16,"Isla2#U056#2025-09-12","S2",1370,"775","V103",23
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2173","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",30,"Isla2#U057#2025-09-12","S2",2020,"776","V103",19
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2174","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",42,"Isla2#U058#2025-09-12","S3",2060,"777","V103",23
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2175","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",33,"Isla2#U059#2025-09-12","S2",2184,"778","V103",15
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2176","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-12","2025-09-12",18,"Isla2#U060#2025-09-12","S1",2806,"779","V103",29
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2177","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",24.25,"Isla2#U001#2025-09-13","S2",2100,"780","V103",23
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2178","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",19,"Isla2#U002#2025-09-13","S3",1963,"781","V103",36
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2179","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",42,"Isla2#U003#2025-09-13","S3",1285,"782","V103",31
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2180","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",34,"Isla2#U004#2025-09-13","S3",2659,"783","V103",28
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2181","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",22,"Isla2#U005#2025-09-13","S3",2635,"784","V103",26
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2182","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",44,"Isla2#U006#2025-09-13","S3",2608,"785","V103",26
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2183","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",23,"Isla2#U007#2025-09-13","S2",2006,"786","V103",17
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2184","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",33,"Isla2#U008#2025-09-13","S2",2072,"787","V103",29
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2185","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",43,"Isla2#U009#2025-09-13","S2",2278,"788","V103",17
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2186","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",13,"Isla2#U010#2025-09-13","S1",1767,"789","V103",33
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2187","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",22,"Isla2#U011#2025-09-13","S1",1667,"790","V103",35
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2188","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",23,"Isla2#U012#2025-09-13","S3",2288,"791","V103",13
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2189","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",16,"Isla2#U013#2025-09-13","S2",2547,"792","V103",37
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2190","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",38,"Isla2#U014#2025-09-13","S3",1945,"793","V103",39
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2191","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",23,"Isla2#U015#2025-09-13","S3",2359,"794","V103",33
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2192","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",5,"Isla2#U016#2025-09-13","S3",1135,"795","V103",32
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2193","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",18,"Isla2#U017#2025-09-13","S1",3209,"796","V103",30
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2194","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",9,"Isla2#U018#2025-09-13","S2",2102,"797","V103",22
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2195","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",15,"Isla2#U019#2025-09-13","S3",1819,"798","V103",37
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2196","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",9,"Isla2#U020#2025-09-13","S1",2848,"799","V103",35
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2197","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",20,"Isla2#U021#2025-09-13","S3",2164,"800","V103",16
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2198","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",26,"Isla2#U022#2025-09-13","S3",2366,"801","V103",34
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2199","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",23,"Isla2#U023#2025-09-13","S2",762,"802","V103",12
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2200","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",27,"Isla2#U024#2025-09-13","S1",1599,"803","V103",23
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2201","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",43,"Isla2#U025#2025-09-13","S3",1608,"804","V103",28
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2202","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",24,"Isla2#U026#2025-09-13","S2",2062,"805","V103",25
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2203","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",23,"Isla2#U027#2025-09-13","S1",1681,"806","V103",33
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2204","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",8,"Isla2#U028#2025-09-13","S2",2222,"807","V103",25
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2205","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",9,"Isla2#U029#2025-09-13","S3",2691,"808","V103",22
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2206","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",29,"Isla2#U030#2025-09-13","S1",1308,"809","V103",23
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2207","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",8,"Isla2#U031#2025-09-13","S1",2121,"810","V103",19
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2208","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",11,"Isla2#U032#2025-09-13","S2",2487,"811","V103",36
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2209","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",26.5,"Isla2#U033#2025-09-13","S2",2169,"812","V103",26
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2210","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",21,"Isla2#U034#2025-09-13","S2",2285,"813","V103",21
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2211","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",11.33,"Isla2#U035#2025-09-13","S1",2232,"814","V103",41
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2212","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",39,"Isla2#U036#2025-09-13","S3",2117,"815","V103",36
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2213","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",19,"Isla2#U037#2025-09-13","S1",2372,"816","V103",17
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2214","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",42,"Isla2#U038#2025-09-13","S1",2102,"817","V103",18
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2215","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",12.5,"Isla2#U039#2025-09-13","S3",2067,"818","V103",27
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2216","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",20,"Isla2#U040#2025-09-13","S1",1779,"819","V103",41
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2217","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",18,"Isla2#U041#2025-09-13","S1",928,"820","V103",16
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2218","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",30,"Isla2#U042#2025-09-13","S1",2236,"821","V103",28
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2219","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",14,"Isla2#U043#2025-09-13","S2",2867,"822","V103",26
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2220","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",17,"Isla2#U044#2025-09-13","S3",3342,"823","V103",29
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2221","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",20.75,"Isla2#U045#2025-09-13","S1",1710,"824","V103",23
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2222","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",40,"Isla2#U046#2025-09-13","S1",2767,"825","V103",18
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2223","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",42,"Isla2#U047#2025-09-13","S3",2789,"826","V103",31
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2224","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",33,"Isla2#U048#2025-09-13","S2",1504,"827","V103",25
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2225","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",27.6,"Isla2#U049#2025-09-13","S1",1308,"828","V103",25
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2226","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",15,"Isla2#U050#2025-09-13","S2",2652,"829","V103",16
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2227","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",30,"Isla2#U051#2025-09-13","S3",2184,"830","V103",26
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2228","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",42,"Isla2#U052#2025-09-13","S3",1552,"831","V103",15
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2229","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",14,"Isla2#U053#2025-09-13","S1",3133,"832","V103",22
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2230","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",35,"Isla2#U054#2025-09-13","S3",1337,"833","V103",33
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2231","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",30,"Isla2#U055#2025-09-13","S1",1806,"834","V103",32
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2232","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",28,"Isla2#U056#2025-09-13","S2",1461,"835","V103",24
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2233","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",24,"Isla2#U057#2025-09-13","S2",2225,"836","V103",19
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2234","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",43,"Isla2#U058#2025-09-13","S3",1985,"837","V103",23
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2235","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",11,"Isla2#U059#2025-09-13","S2",2238,"838","V103",16
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2236","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-13","2025-09-13",5,"Isla2#U060#2025-09-13","S1",3041,"839","V103",30
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2237","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-14","2025-09-14",18,"Isla2#U001#2025-09-14","S2",2126,"840","V103",24
"4:72aa5949-bf2d-4440-bfb5-6adf0d81fa14:2238","Actividad",,,,,"2025-09-20T18:27:31.394000000Z",,,,,,,,,"2025-09-14","2025-09-14",22,"Isla2#U002#2025-09-14","S3",1934,"841","V103",36
